,T_source,T_shock,T_start,T_end,cat,T_source*,v_max_omni_body,v_average_omni_body,dst_min_omni_body,bx_average_omni_body,by_average_omni_body,bz_average_omni_body,temperature_omni_body
1067,2015-06-18 17:24:00,2015-06-21 15:40:00,2015-06-23 01:00:00,2015-06-24 12:00:00,23,,742.0,606.5,-204.0,0.8026315789473683,2.5578947368421057,-1.9078947368421044,209639.76315789475
1068,2015-06-21 02:36:00,2015-06-22 18:33:00,2015-06-23 02:00:00,2015-06-24 14:00:00,12,,742.0,610.9230769230769,-204.0,0.487179487179487,2.7487179487179483,-2.11025641025641,194953.05128205128
1069,2015-06-22 18:36:00,2015-06-24 13:29:00,2015-06-25 10:00:00,2015-06-26 06:00:00,123,,665.0,566.0434782608696,-86.0,1.2652173913043478,-1.2086956521739132,-2.204347826086956,54225.52173913043
1070,,2015-06-26 06:00:00,2015-06-26 12:00:00,2015-06-27 02:00:00,1,,563.0,501.52941176470586,-57.0,-4.670588235294119,0.42941176470588227,-0.18235294117647058,83018.05882352941
1071,2015-06-25 08:36:00,2015-06-27 03:30:00,,,2,,807.0,605.7272727272727,-44.0,-4.85,2.668181818181818,1.3409090909090908,650032.5454545454
1072,2015-07-10 02:24:00,2015-07-13 01:38:00,2015-07-13 06:00:00,2015-07-14 15:00:00,13,,608.0,489.3611111111111,-61.0,-4.797222222222223,-0.9194444444444445,-1.4250000000000003,46592.02777777778
1073,2015-07-19 09:48:00,2015-07-22 15:30:00,,,2,,458.0,399.59090909090907,-64.0,-4.35,4.336363636363637,-1.418181818181818,120284.77272727272
1074,,2015-08-06 04:00:00,2015-08-07 16:00:00,2015-08-08 12:00:00,3,,567.0,518.2173913043479,-25.0,-5.243478260869566,5.086956521739131,1.7173913043478257,35116.69565217391
1075,,2015-08-07 06:00:00,2015-08-07 16:00:00,2015-08-08 14:00:00,1,,567.0,516.08,-25.0,-5.0200000000000005,5.04,1.6399999999999995,41087.48
1076,2015-08-12 15:12:00,2015-08-15 08:29:00,2015-08-15 21:00:00,2015-08-16 08:00:00,123,,534.0,505.2142857142857,-84.0,-4.4,5.285714285714286,-3.05,106543.64285714286
1077,,,2015-08-22 00:00:00,2015-08-22 12:00:00,3,,437.0,382.4,-18.0,-5.499999999999999,0.58,-1.6533333333333333,27018.4
1078,,2015-08-26 08:00:00,2015-08-26 08:00:00,2015-08-28 10:00:00,13,,413.0,365.60377358490564,-91.0,0.8962264150943399,2.2716981132075467,-6.973584905660376,25046.849056603773
1079,2015-09-04 19:24:00,2015-09-07 14:00:00,2015-09-08 00:00:00,2015-09-09 15:00:00,13,,571.0,469.9047619047619,-98.0,6.292857142857143,3.6285714285714294,1.5999999999999996,21322.97619047619
1080,2015-09-04 19:24:00,2015-09-08 01:28:00,,,2,,565.0,501.0,-66.0,10.27727272727273,0.3772727272727268,8.172727272727274,19230.81818181818
1081,,2015-09-13 07:00:00,2015-09-13 07:00:00,2015-09-13 18:00:00,1,,483.0,466.35714285714283,-38.0,1.5999999999999999,2.814285714285714,-0.9142857142857144,55576.0
1082,,,2015-09-17 13:00:00,2015-09-17 19:00:00,3,,462.0,444.55555555555554,-24.0,-5.066666666666666,1.9333333333333331,1.5999999999999999,39836.333333333336
1083,2015-09-18 05:00:00,2015-09-20 06:04:00,2015-09-21 08:00:00,2015-09-22 01:00:00,123,,600.0,523.5,-25.0,-1.9449999999999996,-0.285,3.0949999999999998,77143.45
1084,,,2015-09-24 01:00:00,2015-09-24 14:00:00,3,,474.0,462.25,-20.0,3.2875000000000005,-0.5312500000000001,-0.024999999999999994,48370.3125
1085,2015-10-22 03:12:00,2015-10-24 18:54:00,2015-10-25 14:00:00,2015-10-27 04:00:00,123,,489.0,429.7560975609756,-7.0,-5.514634146341463,-1.3902439024390243,2.0195121951219512,37012.85365853659
1086,,2015-11-02 22:00:00,2015-11-03 22:00:00,2015-11-04 02:00:00,3,,698.0,676.4285714285714,-46.0,-2.742857142857143,3.228571428571428,0.6285714285714287,202678.14285714287
1087,,2015-11-04 03:55:00,2015-11-04 15:00:00,2015-11-04 19:00:00,13,,671.0,638.8571428571429,-44.0,1.014285714285714,1.0428571428571431,2.557142857142857,66668.71428571429
1088,2015-11-04 14:48:00,2015-11-06 18:18:00,2015-11-07 06:00:00,2015-11-08 16:00:00,123,,649.0,514.2972972972973,-96.0,-7.424324324324322,-3.1270270270270277,0.05405405405405386,45802.45945945946
1089,2015-11-16 03:12:00,2015-11-18 19:24:00,,,2,,489.0,447.27272727272725,-36.0,2.1363636363636367,-1.4499999999999997,0.6545454545454547,150223.54545454544
1090,,2015-12-14 12:00:00,2015-12-15 08:00:00,2015-12-15 22:00:00,3,,546.0,525.2352941176471,-39.0,3.094117647058823,-4.470588235294118,0.7294117647058823,129370.76470588235
1091,2015-12-16 09:24:00,2015-12-19 16:16:00,2015-12-20 03:00:00,2015-12-21 20:00:00,123,,455.0,402.5,-170.0,-1.7499999999999998,-4.677272727272727,-9.30227272727273,44631.97727272727
1092,2015-12-28 12:12:00,2015-12-31 00:50:00,2015-12-31 17:00:00,2016-01-02 11:00:00,123,,491.0,443.5777777777778,-110.0,3.9488888888888893,-2.8777777777777773,-3.282222222222223,62892.24444444444
1093,,,2016-01-02 02:00:00,2016-01-02 06:00:00,3,,462.0,441.57142857142856,-34.0,5.028571428571428,-4.742857142857142,-0.2857142857142857,35501.142857142855
1094,,,2016-01-16 20:00:00,2016-01-17 04:00:00,3,,346.0,338.0,1.0,-3.3636363636363638,-2.2545454545454544,3.472727272727273,18965.454545454544
1095,2016-01-14 23:24:00,2016-01-18 21:57:00,2016-01-19 10:00:00,2016-01-21 00:00:00,123,,383.0,360.5121951219512,-93.0,5.739024390243902,2.5999999999999988,-0.2585365853658543,60352.41463414634
1096,,2016-01-24 14:00:00,2016-01-24 18:00:00,2016-01-26 18:00:00,13,,502.0,407.37254901960785,-10.0,4.256862745098038,0.7019607843137254,1.8960784313725496,20548.07843137255
1097,,2016-02-02 10:00:00,2016-02-02 22:00:00,2016-02-03 04:00:00,3,,361.0,352.55555555555554,-52.0,-4.5777777777777775,-1.8777777777777775,-5.944444444444445,32468.444444444445
1098,,2016-02-09 02:00:00,2016-02-10 00:00:00,2016-02-12 17:00:00,3,,391.0,354.5,-40.0,1.9779411764705883,-5.367647058823529,0.004411764705882363,26716.95588235294
1099,2016-02-05 21:30:00,2016-02-11 15:54:00,,,2,,363.0,347.3636363636364,-40.0,1.881818181818182,-8.76818181818182,2.0318181818181817,30082.31818181818
1100,2016-02-11 21:28:00,2016-02-15 05:15:00,,,2,,437.0,412.27272727272725,-27.0,0.5727272727272728,1.3454545454545455,-0.6136363636363636,74931.90909090909
1101,,,2016-03-04 07:00:00,2016-03-04 23:00:00,3,,400.0,375.10526315789474,-5.0,-2.352631578947369,2.5210526315789474,0.5842105263157894,24773.57894736842
1102,,2016-03-05 10:00:00,2016-03-05 19:00:00,2016-03-06 15:00:00,13,,400.0,366.7826086956522,1.0,-1.31304347826087,-2.7695652173913046,6.47391304347826,35414.913043478264
1103,2016-03-08 20:00:00,2016-03-11 04:21:00,,,2,,569.0,422.0,-17.0,1.4818181818181815,3.7181818181818183,2.3227272727272723,182266.68181818182
1104,,,2016-03-17 20:00:00,2016-03-19 03:00:00,3,,515.0,444.9117647058824,-30.0,3.811764705882352,-3.770588235294118,0.07941176470588236,51840.794117647056
1105,,2016-03-20 07:00:00,2016-03-20 14:00:00,2016-03-21 04:00:00,13,,428.0,406.6470588235294,-43.0,2.4,-3.664705882352941,0.711764705882353,38938.76470588235
1106,,,2016-03-31 05:00:00,2016-03-31 16:00:00,3,,494.0,449.07142857142856,-9.0,-2.5500000000000003,1.4642857142857142,-0.32857142857142857,55783.857142857145
1107,,,2016-04-07 10:00:00,2016-04-07 20:00:00,3,,390.0,375.7692307692308,-60.0,0.4230769230769231,-4.769230769230768,0.0923076923076924,36068.230769230766
1108,2016-04-10 11:12:00,2016-04-14 07:35:00,2016-04-14 09:00:00,2016-04-15 04:00:00,123,,484.0,426.6818181818182,-59.0,6.045454545454546,-2.609090909090909,-3.059090909090909,25225.272727272728
1109,,2016-04-17 03:00:00,2016-04-17 03:00:00,2016-04-18 08:00:00,13,,433.0,401.96875,-29.0,-0.6125,-2.425,1.9312500000000004,24326.65625
1110,,,2016-04-18 13:00:00,2016-04-19 08:00:00,3,,391.0,377.59090909090907,-12.0,-3.427272727272727,3.477272727272728,0.36818181818181817,37437.818181818184
1111,,,2016-05-04 17:00:00,2016-05-05 04:00:00,3,,435.0,407.14285714285717,-7.0,-1.75,-2.3357142857142854,1.3357142857142859,37782.5
1112,2016-05-02 08:42:00,2016-05-06 15:48:00,,,2,,521.0,453.8181818181818,-23.0,-2.0999999999999996,1.4272727272727275,-0.681818181818182,145314.4090909091
1113,,,2016-05-19 07:00:00,2016-05-20 02:00:00,3,,449.0,434.09090909090907,-9.0,-2.5090909090909093,2.6499999999999995,0.29090909090909084,39892.454545454544
1114,,,2016-06-02 23:00:00,2016-06-03 15:00:00,3,,332.0,304.2631578947368,-6.0,2.0157894736842104,-2.3315789473684214,0.15789473684210525,14535.421052631578
1115,,,2016-06-25 02:00:00,2016-06-25 18:00:00,3,,515.0,474.1578947368421,-22.0,3.4473684210526314,-1.5736842105263158,-0.531578947368421,67033.21052631579
1116,,,2016-07-04 09:00:00,2016-07-06 03:00:00,3,,424.0,377.24444444444447,-3.0,2.0555555555555554,-2.6533333333333333,-0.5466666666666666,26630.444444444445
1117,2016-07-17 12:48:00,2016-07-19 23:05:00,2016-07-20 07:00:00,2016-07-22 15:00:00,123,,576.0,458.49152542372883,-23.0,6.016949152542371,-3.1898305084745764,3.1423728813559304,35813.983050847455
1118,,2016-07-24 15:00:00,2016-07-24 21:00:00,2016-07-25 16:00:00,13,,456.0,437.6363636363636,-34.0,2.054545454545455,-2.4045454545454543,-2.895454545454545,42092.954545454544
1119,,2016-07-25 22:00:00,2016-07-25 22:00:00,2016-07-26 10:00:00,13,,410.0,370.3333333333333,-13.0,-2.633333333333333,-0.046666666666666676,-0.36,13524.933333333332
1120,2016-07-28 22:24:00,2016-08-02 14:00:00,2016-08-02 14:00:00,2016-08-03 03:00:00,12,,445.0,412.1875,-14.0,3.9937499999999995,8.9375,7.6499999999999995,51973.125
1121,,2016-08-02 06:00:00,2016-08-02 16:00:00,2016-08-03 00:00:00,3,,445.0,419.1818181818182,-14.0,3.809090909090909,9.054545454545455,6.8,29730.363636363636
1122,,,2016-09-09 16:00:00,2016-09-10 09:00:00,3,,415.0,397.2,-16.0,-0.3550000000000001,3.1049999999999995,0.77,29172.6
1123,,,2016-09-11 07:00:00,2016-09-12 00:00:00,3,,343.0,334.85,-12.0,-3.1050000000000004,-0.015000000000000102,-2.21,13426.7
1124,,2016-09-14 02:00:00,2016-09-14 19:00:00,2016-09-15 04:00:00,3,,328.0,312.75,-34.0,-4.075,3.7916666666666665,-5.641666666666667,29728.166666666668
1125,,,2016-09-22 20:00:00,2016-09-24 19:00:00,3,,454.0,387.08,-2.0,0.6839999999999999,-3.4059999999999997,1.6540000000000001,22564.58
1126,2016-10-08 21:09:00,2016-10-12 22:12:00,2016-10-13 06:00:00,2016-10-14 16:00:00,123,,439.0,387.81081081081084,-104.0,-2.3,10.80540540540541,-4.218918918918923,40922.48648648649
1127,,,2016-11-02 04:00:00,2016-11-02 15:00:00,3,,431.0,421.7142857142857,-35.0,3.172065784643304e-17,-2.9571428571428564,-2.85,34556.07142857143
1128,,2016-11-04 18:00:00,2016-11-04 18:00:00,2016-11-05 21:00:00,13,,369.0,354.2,-11.0,-3.5800000000000005,0.7166666666666667,0.66,22068.4
1129,,,2016-11-06 22:00:00,2016-11-07 05:00:00,3,,313.0,308.4,-6.0,-1.9300000000000002,-0.41999999999999993,-2.21,10815.8
1130,2016-11-05 04:24:00,2016-11-09 06:04:00,2016-11-10 00:00:00,2016-11-10 16:00:00,123,,395.0,361.2631578947368,-57.0,-1.5210526315789472,4.9526315789473685,0.9210526315789473,41365.36842105263
1131,,,2016-11-28 21:00:00,2016-11-29 21:00:00,3,,472.0,431.0,-15.0,-1.3259259259259257,2.1555555555555554,-0.28518518518518515,56204.59259259259
1132,,,2016-11-30 23:00:00,2016-12-01 23:00:00,3,,378.0,364.0,-1.0,-0.1296296296296297,3.8148148148148153,2.922222222222222,20673.14814814815
1133,,,2017-01-10 09:00:00,2017-01-10 18:00:00,3,,600.0,566.4166666666666,-23.0,-1.8999999999999997,-2.1333333333333333,-0.48333333333333334,78314.83333333333
1134,2017-03-19 18:24:00,2017-03-23 08:51:00,,,2,,646.0,587.9545454545455,-18.0,-2.8636363636363638,1.3545454545454547,2.7681818181818176,269576.0
1135,,,2017-04-03 09:00:00,2017-04-03 22:00:00,3,,435.0,417.3125,-8.0,-1.6312499999999999,-1.7125,-0.17500000000000002,38218.0625
1136,,2017-04-04 01:00:00,2017-04-04 04:00:00,2017-04-04 14:00:00,13,,438.0,418.38461538461536,-44.0,-3.3538461538461544,6.584615384615385,-1.4538461538461538,59017.307692307695
1137,,2017-04-07 17:00:00,2017-04-08 22:00:00,2017-04-10 08:00:00,3,,576.0,479.56756756756755,-25.0,-0.13513513513513523,3.718918918918918,-1.0378378378378377,37686.59459459459
1138,,2017-04-09 00:00:00,2017-04-09 00:00:00,2017-04-10 08:00:00,1,,576.0,474.3142857142857,-25.0,-0.2171428571428571,4.074285714285713,-0.9599999999999999,35371.828571428574
1139,,2017-04-13 15:00:00,2017-04-14 00:00:00,2017-04-15 00:00:00,13,,446.0,395.74074074074076,-25.0,-3.9296296296296296,0.40370370370370373,-4.218518518518518,21709.666666666668
1140,,,2017-04-16 18:00:00,2017-04-17 06:00:00,3,,350.0,318.0,-1.0,0.46666666666666673,-2.94,0.13999999999999996,15311.733333333334
1141,,2017-04-18 19:00:00,2017-04-20 12:00:00,2017-04-21 11:00:00,3,,605.0,547.7307692307693,-28.0,-3.25,0.4,-0.06153846153846153,84032.69230769231
1142,2017-04-18 19:48:00,2017-04-21 11:20:00,,,2,,700.0,615.0909090909091,-46.0,2.15,-0.6727272727272728,-0.9,255731.81818181818
1143,2017-04-30 10:40:00,2017-05-04 17:30:00,2017-05-05 05:00:00,2017-05-06 01:00:00,23,,399.0,381.0869565217391,-1.0,2.1739130434782608,-0.6869565217391304,5.930434782608694,21898.82608695652
1144,,,2017-05-10 22:00:00,2017-05-12 04:00:00,3,,417.0,378.42424242424244,5.0,3.127272727272727,3.2606060606060607,1.7424242424242418,26253.909090909092
1145,,,2017-05-12 22:00:00,2017-05-13 03:00:00,3,,380.0,360.0,5.0,4.2,-1.9,-0.6875,23265.125
1146,,,2017-05-17 23:00:00,2017-05-18 14:00:00,3,,456.0,422.05555555555554,-28.0,-2.927777777777778,3.605555555555556,-0.6111111111111113,34443.666666666664
1147,2017-05-23 05:36:00,2017-05-27 15:34:00,2017-05-27 22:00:00,2017-05-29 14:00:00,123,,400.0,362.3488372093023,-125.0,-4.344186046511627,0.3232558139534884,-2.855813953488372,62806.79069767442
1148,,,2017-06-18 18:00:00,2017-06-21 20:00:00,3,,552.0,410.012987012987,-21.0,3.2727272727272725,-1.710389610389611,-0.781818181818182,37018.831168831166
1149,2017-06-28 16:24:00,2017-07-01 16:26:00,,,2,,495.0,422.72727272727275,-20.0,-0.3772727272727275,7.518181818181817,3.5772727272727267,85534.77272727272
1150,,2017-07-01 03:00:00,2017-07-02 11:00:00,2017-07-02 20:00:00,3,,514.0,468.5,-20.0,-0.225,3.8249999999999993,4.0,42482.5
1151,,,2017-07-07 23:00:00,2017-07-08 06:00:00,3,,358.0,337.9,-5.0,3.2299999999999995,-2.0300000000000002,0.039999999999999994,24115.9
1152,2017-07-14 01:25:00,2017-07-16 05:59:00,2017-07-16 15:00:00,2017-07-17 20:00:00,123,,626.0,525.53125,-72.0,7.5,2.9281249999999988,-1.2937500000000002,99297.5
1153,,,2017-07-18 10:00:00,2017-07-20 07:00:00,3,,605.0,464.125,-37.0,1.3187499999999999,-1.1104166666666666,-0.05625,139932.72916666666
1154,,,2017-07-26 20:00:00,2017-07-27 05:00:00,3,,526.0,512.3333333333334,-30.0,-4.908333333333333,1.2083333333333333,0.25833333333333336,68810.66666666667
1155,,,2017-07-30 14:00:00,2017-07-31 01:00:00,3,,352.0,340.0,-10.0,-3.4071428571428575,2.4571428571428564,1.2357142857142858,21992.214285714286
1156,,2017-08-21 22:00:00,2017-08-22 04:00:00,2017-08-23 18:00:00,13,,614.0,511.4878048780488,-48.0,0.1365853658536584,-0.3365853658536584,-2.8853658536585365,50186.0
1157,,,2017-08-23 00:00:00,2017-08-23 17:00:00,3,,483.0,470.25,-48.0,-1.385,-0.8199999999999997,-4.470000000000001,36962.1
1158,,2017-08-29 17:00:00,2017-08-30 11:00:00,2017-08-30 23:00:00,3,,369.0,356.8,-1.0,1.4400000000000002,-2.3066666666666666,-0.23999999999999996,26172.733333333334
1159,,2017-08-31 00:00:00,2017-08-31 08:00:00,2017-08-31 22:00:00,3,,641.0,592.8235294117648,-50.0,-3.5882352941176467,1.6294117647058823,-0.8294117647058825,340540.0
1160,2017-09-04 20:36:00,2017-09-06 23:47:00,2017-09-07 20:00:00,2017-09-08 04:00:00,123,,790.0,637.0909090909091,-142.0,0.6454545454545454,2.4818181818181824,-4.60909090909091,761029.2727272727
1161,2017-09-06 12:24:00,2017-09-07 23:02:00,2017-09-08 11:00:00,2017-09-10 21:00:00,123,,789.0,592.5892857142857,-124.0,4.1625,0.6339285714285715,-0.9964285714285712,98764.82692307692
1162,2017-09-10 16:00:00,2017-09-12 19:26:00,,,2,,622.0,513.0454545454545,-50.0,1.2227272727272729,-0.19999999999999998,-0.21818181818181825,244446.45454545456
1163,,,2017-09-19 11:00:00,2017-09-20 05:00:00,3,,518.0,494.7142857142857,-32.0,-2.4142857142857146,2.0142857142857147,-0.4523809523809524,66025.76190476191
1164,,,2017-10-03 08:00:00,2017-10-04 02:00:00,3,,413.0,402.42857142857144,-19.0,1.7047619047619043,-1.8904761904761913,-0.9952380952380951,28027.666666666668
1165,,,2017-10-15 13:00:00,2017-10-15 22:00:00,3,,613.0,563.3333333333334,-44.0,-3.316666666666667,-0.39166666666666666,-0.9166666666666669,87152.16666666667
1166,2017-10-18 07:00:00,2017-10-21 03:00:00,,,2,,484.0,395.5652173913044,-12.0,1.0,-1.7391304347826086,-0.1782608695652174,87978.26086956522
1167,,2017-11-14 01:00:00,2017-11-14 02:00:00,2017-11-14 21:00:00,3,,403.0,382.59090909090907,-33.0,-2.6863636363636356,4.081818181818182,-0.7272727272727273,45430.72727272727
1168,,,2017-12-02 02:00:00,2017-12-02 22:00:00,3,,427.0,401.04347826086956,-1.0,-0.5913043478260869,-2.4086956521739133,-0.17391304347826086,38796.434782608696
1169,,,2017-12-21 08:00:00,2017-12-21 14:00:00,3,,398.0,386.1111111111111,-10.0,2.7666666666666666,1.3888888888888888,-0.46666666666666656,33781.666666666664
1170,,2017-12-24 00:00:00,2017-12-24 20:00:00,2017-12-26 07:00:00,3,,566.0,484.92105263157896,-24.0,5.1000000000000005,-2.5763157894736843,-1.5684210526315787,65274.76315789474
1171,,2017-12-25 00:00:00,2017-12-25 00:00:00,2017-12-26 04:00:00,1,,546.0,480.0,-24.0,5.461290322580645,-2.429032258064516,-1.764516129032258,57095.0
1172,,,2018-01-09 21:00:00,2018-01-10 06:00:00,3,,475.0,465.8333333333333,-14.0,1.3,2.6416666666666666,-0.05000000000000002,57971.083333333336
1173,2018-02-12 01:25:00,2018-02-15 07:38:00,2018-02-16 07:00:00,2018-02-16 19:00:00,23,,388.0,370.6,-19.0,1.2800000000000002,-7.0200000000000005,7.426666666666666,37008.46666666667
1174,,,2018-02-24 08:00:00,2018-02-25 18:00:00,3,,472.0,424.7567567567568,-29.0,4.402702702702702,-1.6999999999999997,0.30270270270270266,48074.64864864865
1175,2018-03-05 23:39:00,2018-03-09 18:09:00,2018-03-09 22:00:00,2018-03-11 00:00:00,123,,453.0,407.7586206896552,-39.0,6.868965517241379,-4.755172413793103,0.9517241379310346,26879.51724137931
1176,,,2018-03-16 13:00:00,2018-03-16 19:00:00,3,,467.0,441.0,-28.0,9.399999999999999,-1.7999999999999998,-3.0444444444444443,78078.0
1177,,,2018-04-15 04:00:00,2018-04-15 19:00:00,3,,356.0,332.05555555555554,-12.0,-1.1611111111111112,-2.8833333333333333,-0.10000000000000002,23857.88888888889
1178,,,2018-04-30 17:00:00,2018-05-01 04:00:00,3,,440.0,391.35714285714283,-7.0,-3.057142857142857,3.9571428571428577,1.7642857142857145,88226.78571428571
1179,,2018-05-11 05:00:00,2018-05-11 08:00:00,2018-05-12 00:00:00,3,,459.0,447.5263157894737,-37.0,3.194736842105263,-4.389473684210526,-1.194736842105263,66941.8947368421
1180,,2018-05-13 06:00:00,2018-05-13 06:00:00,2018-05-13 14:00:00,13,,444.0,436.3636363636364,-21.0,-1.2636363636363637,-7.163636363636365,0.9272727272727274,37080.09090909091
1181,,2018-05-16 23:00:00,2018-05-17 14:00:00,2018-05-18 11:00:00,3,,441.0,406.625,-32.0,3.1291666666666664,-2.9083333333333337,-1.5041666666666667,64000.291666666664
1182,,,2018-06-02 23:00:00,2018-06-03 11:00:00,3,,671.0,633.4666666666667,-23.0,2.1799999999999997,-1.6866666666666668,-0.5599999999999999,142479.8
1183,,2018-06-06 11:00:00,2018-06-06 11:00:00,2018-06-07 10:00:00,13,,442.0,408.2307692307692,-25.0,-1.023076923076923,-6.542307692307693,0.6807692307692309,30021.153846153848
1184,,2018-06-25 09:10:00,2018-06-25 10:00:00,2018-06-26 05:00:00,13,,427.0,411.6818181818182,-48.0,1.8499999999999994,-2.477272727272727,-4.049999999999999,31974.5
1185,,,2018-06-29 18:00:00,2018-06-30 06:00:00,3,,454.0,419.1333333333333,-13.0,3.8866666666666676,-1.4666666666666663,-0.5866666666666667,21499.8
1186,,2018-06-30 13:00:00,2018-06-30 20:00:00,2018-07-02 10:00:00,13,,460.0,387.5121951219512,-10.0,2.004878048780488,-1.1634146341463416,-0.2585365853658537,19636.341463414636
1187,,,2018-07-02 13:00:00,2018-07-03 04:00:00,3,,348.0,328.94444444444446,-2.0,2.4277777777777776,-1.5555555555555558,-0.14444444444444443,10727.444444444445
1188,,2018-07-05 09:00:00,2018-07-05 14:00:00,2018-07-05 20:00:00,3,,442.0,430.55555555555554,-23.0,0.08888888888888888,-2.577777777777778,-1.5333333333333334,41923.555555555555
1189,2018-07-05 04:39:00,2018-07-10 12:00:00,2018-07-10 12:00:00,2018-07-11 11:00:00,123,,384.0,342.96153846153845,0.0,-4.196153846153846,-1.7923076923076924,2.3115384615384618,18663.5
1190,,2018-07-16 04:00:00,2018-07-16 06:00:00,2018-07-16 17:00:00,3,,350.0,334.57142857142856,-14.0,3.7285714285714286,-5.614285714285714,-3.157142857142857,17680.14285714286
1191,,2018-08-01 09:00:00,2018-08-01 19:00:00,2018-08-02 17:00:00,3,,398.0,382.32,3.0,-2.5679999999999996,-2.48,0.52,29320.2
1192,,,2018-08-05 18:00:00,2018-08-06 07:00:00,3,,345.0,328.375,-7.0,3.4374999999999996,-2.9499999999999997,0.61875,34866.9375
1193,,,2018-08-13 21:00:00,2018-08-14 19:00:00,3,,373.0,338.48,-3.0,-2.4360000000000004,-0.196,-0.3280000000000001,11941.8
1194,2018-08-19 07:36:00,2018-08-24 05:50:00,2018-08-24 13:00:00,2018-08-25 07:00:00,23,,426.0,359.6666666666667,-11.0,1.5571428571428574,-4.309523809523808,0.6904761904761904,25831.285714285714
1195,2018-08-20 21:24:00,2018-08-25 02:00:00,2018-08-25 12:00:00,2018-08-26 12:00:00,123,,444.0,407.5925925925926,-174.0,-6.188888888888887,3.0185185185185186,-5.937037037037038,57197.555555555555
1196,,2018-09-07 02:00:00,2018-09-07 12:00:00,2018-09-07 22:00:00,3,,488.0,440.3076923076923,-7.0,3.292307692307692,-2.1076923076923078,-0.8538461538461538,79253.23076923077
1197,,,2018-09-09 09:00:00,2018-09-09 14:00:00,3,,388.0,374.5,1.0,-1.575,-3.6249999999999996,2.8375,22936.375
1198,,,2018-09-09 23:00:00,2018-09-10 10:00:00,3,,413.0,378.2142857142857,-5.0,-3.035714285714285,1.4714285714285713,-0.17142857142857143,13758.357142857143
1199,,2018-09-10 11:00:00,2018-09-11 13:00:00,2018-09-12 10:00:00,3,,557.0,539.7083333333334,-51.0,-4.441666666666667,0.7749999999999999,1.4041666666666666,115718.29166666667
1200,,2018-09-23 04:00:00,2018-09-23 04:00:00,2018-09-24 00:00:00,13,,467.0,447.3478260869565,-28.0,3.252173913043478,-3.5086956521739125,-1.9304347826086956,39583.34782608696
1201,,2018-10-13 14:00:00,2018-10-13 23:00:00,2018-10-14 06:00:00,3,,509.0,477.5,-38.0,4.56,-2.2700000000000005,-4.163336342344337e-17,95121.2
1202,,,2018-10-27 07:00:00,2018-10-28 00:00:00,3,,421.0,376.1,-13.0,0.055000000000000035,-1.85,-0.4,39176.15
1203,,,2018-10-28 07:00:00,2018-10-29 02:00:00,3,,347.0,327.54545454545456,-2.0,-2.022727272727273,-2.359090909090909,0.049999999999999996,22934.31818181818
1204,,,2018-11-11 09:00:00,2018-11-11 16:00:00,3,,586.0,562.5,-18.0,3.3199999999999994,-2.2399999999999998,0.21000000000000002,105478.4
1205,,,2018-11-24 11:00:00,2018-11-24 21:00:00,3,,357.0,348.0769230769231,3.0,-0.16923076923076924,-3.361538461538461,0.21538461538461537,22603.076923076922
1206,,,2018-12-04 01:00:00,2018-12-04 15:00:00,3,,454.0,433.5882352941176,-13.0,-4.364705882352942,-0.24117647058823527,-0.9352941176470587,51890.58823529412
1207,,,2018-12-06 04:00:00,2018-12-06 17:00:00,3,,402.0,386.25,-13.0,-2.2625,1.80625,-1.1749999999999998,39129.625
1208,,,2018-12-15 04:00:00,2018-12-16 02:00:00,3,,332.0,317.44,-4.0,1.9639999999999997,-1.5759999999999998,-0.28800000000000003,20575.44
1209,,,2018-12-20 10:00:00,2018-12-20 21:00:00,3,,638.0,555.5714285714286,-13.0,0.8428571428571429,-1.85,-0.8142857142857143,113948.78571428571
1210,,,2018-12-24 21:00:00,2018-12-25 09:00:00,3,,339.0,329.8666666666667,-5.0,1.3733333333333333,-2.2199999999999998,-0.31333333333333335,21039.066666666666
1211,,,2019-01-12 18:00:00,2019-01-13 14:00:00,3,,378.0,342.3478260869565,-4.0,1.2043478260869565,-1.9478260869565216,-0.582608695652174,22500.478260869564
1212,,,2019-01-29 16:00:00,2019-01-30 15:00:00,3,,343.0,308.03846153846155,-1.0,-0.8961538461538461,1.126923076923077,1.2810265668751807e-17,14714.73076923077
1213,,,2019-02-03 20:00:00,2019-02-04 21:00:00,3,,535.0,444.2142857142857,-28.0,1.8892857142857142,-2.614285714285714,-0.42142857142857143,38854.357142857145
1214,,,2019-02-05 18:00:00,2019-02-06 03:00:00,3,,376.0,349.4166666666667,-16.0,4.541666666666667,-0.4166666666666667,0.6000000000000001,41512.5
1215,,,2019-02-07 19:00:00,2019-02-08 06:00:00,3,,419.0,390.2857142857143,-25.0,3.1357142857142857,-2.957142857142857,-0.9785714285714285,34760.857142857145
1216,,,2019-02-10 20:00:00,2019-02-11 12:00:00,3,,395.0,377.57894736842104,-13.0,2.531578947368421,-2.6157894736842104,-0.4263157894736842,35318.68421052631
1217,,,2019-03-02 23:00:00,2019-03-03 20:00:00,3,,532.0,456.875,-20.0,2.3625,-1.7500000000000002,0.3083333333333333,57414.958333333336
1218,,,2019-03-04 03:00:00,2019-03-04 11:00:00,3,,444.0,411.45454545454544,-23.0,1.8363636363636362,-2.3272727272727276,-1.9727272727272727,49529.09090909091
